,MKTDEPTH_EVENT_TYPE,MKTDEPTH_EVENT_SUBTYPE,ID_BB_SEC_NUM_SRC,FEED_SOURCE,EID,MD_BOOK_TYPE,MBO_WINDOW_SIZE,MBO_SEQNUM_RT,MD_BOOK_SUBTYPE,MD_PRICE_DISPLAY_FORMAT_TYPE_RT,MD_PRICE_DISPLAY_MIN_NUM_DECIMALS_RT,MD_PRICE_DISPLAY_MAX_NUM_DECIMALS_RT,MD_CURRENCY_RT,MD_QUOTED_CURRENCY_REALTIME,MD_ROUND_LOT_SIZE_RT,cid,MBL_WINDOW_SIZE,MD_MULTI_TICK_UPD_RT,MBL_ASK_POSITION_RT,MBL_ASK_RT,MBL_ASK_COND_CODE_RT,MBL_ASK_NUM_ORDERS_RT,MBL_ASK_SIZE_RT,MBL_TIME_RT,MBL_BID_POSITION_RT,MBL_BID_RT,MBL_BID_COND_CODE_RT,MBL_BID_NUM_ORDERS_RT,MBL_BID_SIZE_RT,MBO_ASK_POSITION_RT,MBO_ASK_RT,MBO_ASK_BROKER_RT,MBO_ASK_COND_CODE_RT,MBO_ASK_SIZE_RT,MD_TABLE_CMD_RT,MBO_TIME_RT,MBO_BID_POSITION_RT,MBO_BID_RT,MBO_BID_BROKER_RT,MBO_BID_COND_CODE_RT,MBO_BID_SIZE_RT,MBO_ORDER_ID_RT
698,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.560000002,8306,,0,REPLACE,6/28/2023 01:40:26.000,,,,,,
699,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.569999993,8303,,0,REPLACE,6/28/2023 01:40:26.000,,,,,,
700,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.579999983,8308,,0,REPLACE,6/28/2023 01:40:26.000,,,,,,
701,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.589999974,2578,,0,REPLACE,6/28/2023 01:40:26.000,,,,,,
702,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0,,,0,REPLACE_CLEAR,6/28/2023 01:40:26.000,,,,,,
703,MARKET_BY_ORDER,BID,,,53714,,,90,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,ADD,6/28/2023 01:40:48.212,1,0.495000005,,,1000,223393025
704,MARKET_BY_ORDER,BID,,,53714,,,91,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,DEL,6/28/2023 01:40:48.212,1,0.495000005,,,1000,223393025
705,MARKET_BY_ORDER,ASK,,,53714,,,92,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.495000005,,,1000,MOD,6/28/2023 01:40:48.212,,,,,,152321
706,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.495000005,,4,123000,6/28/2023 01:40:48.212,,,,,,,,,,,REPLACE,,,,,,,
707,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.495000005,,5,165000,6/28/2023 01:41:43.025,,,,,,,,,,,REPLACE,,,,,,,
708,MARKET_BY_ORDER,ASK,,,53714,,,93,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,5,0.495000005,,,42000,ADD,6/28/2023 01:41:43.025,,,,,,232659713
709,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.495000005,5336,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
710,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.5,8461,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
711,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.5,6106,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
712,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.50999999,8299,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
713,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.50999999,8304,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
714,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.519999981,4409,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
715,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.519999981,5666,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
716,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.529999971,8305,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
717,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.540000021,2578,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
718,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.550000012,5138,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
719,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.550000012,1978,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
720,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.550000012,8575,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
721,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.550000012,174,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
722,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.550000012,8303,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
723,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.560000002,8306,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
724,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.569999993,8303,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
725,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.579999983,8308,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
726,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.589999974,2578,,0,REPLACE,6/28/2023 01:41:43.000,,,,,,
727,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.495000005,,4,164000,6/28/2023 01:42:26.043,,,,,,,,,,,REPLACE,,,,,,,
728,MARKET_BY_ORDER,BID,,,53714,,,94,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,ADD,6/28/2023 01:42:26.043,1,0.495000005,,,1000,245405953
729,MARKET_BY_ORDER,BID,,,53714,,,95,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,DEL,6/28/2023 01:42:26.043,1,0.495000005,,,1000,245405953
730,MARKET_BY_ORDER,ASK,,,53714,,,96,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.495000005,,,1000,DEL,6/28/2023 01:42:26.043,,,,,,152321
731,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,1,0.495000005,8293,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
732,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,2,0.495000005,8305,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
733,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,3,0.495000005,6105,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
734,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,4,0.495000005,5336,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
735,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.5,8461,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
736,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.5,6106,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
737,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.50999999,8299,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
738,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.50999999,8304,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
739,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.519999981,4409,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
740,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.519999981,5666,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
741,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.529999971,8305,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
742,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.540000021,2578,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
743,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.550000012,5138,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
744,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.550000012,1978,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
745,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.550000012,8575,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
746,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.550000012,174,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
747,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.550000012,8303,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
748,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.560000002,8306,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
749,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.569999993,8303,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
750,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.579999983,8308,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
751,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.589999974,2578,,0,REPLACE,6/28/2023 01:42:26.000,,,,,,
752,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0,,,0,REPLACE_CLEAR,6/28/2023 01:42:26.000,,,,,,
753,MARKET_BY_ORDER,BID,,,53714,,,97,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,ADD,6/28/2023 01:42:41.026,2,0.485000014,,,4000,250795009
754,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 01:42:41.026,1,0.485000014,,2,34000,,,,,,REPLACE,,,,,,,
755,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,2,0.485000014,6102,,0,
756,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,4,0.480000019,6107,,0,
757,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,5,0.480000019,4127,,0,
758,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,6,0.480000019,8297,,0,
759,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,7,0.480000019,8295,,0,
760,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,8,0.480000019,4821,,0,
761,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,9,0.475000024,6101,,0,
762,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,10,0.475000024,8293,,0,
763,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,11,0.475000024,4128,,0,
764,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,12,0.475000024,8295,,0,
765,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,13,0.470000029,6102,,0,
766,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,14,0.470000029,8303,,0,
767,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,15,0.470000029,2458,,0,
768,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,16,0.465000033,6104,,0,
769,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,17,0.460000038,6105,,0,
770,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,18,0.460000038,6699,,0,
771,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,19,0.460000038,2290,,0,
772,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,20,0.455000043,6106,,0,
773,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,21,0.449999988,6107,,0,
774,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,23,0.449999988,1836,,0,
775,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,24,0.449999988,2578,,0,
776,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,25,0.444999993,1836,,0,
777,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,26,0.439999998,2290,,0,
778,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:42:41.000,28,0.435000002,1836,,0,
779,MARKET_BY_ORDER,ASK,,,53714,,,98,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,12,0.529999971,,,97000,ADD,6/28/2023 01:43:35.735,,,,,,264605953
780,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,5,0.529999971,,2,107000,6/28/2023 01:43:35.735,,,,,,,,,,,REPLACE,,,,,,,
781,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.529999971,8466,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
782,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.540000021,2578,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
783,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.550000012,5138,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
784,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.550000012,1978,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
785,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.550000012,8575,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
786,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.550000012,174,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
787,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.550000012,8303,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
788,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.560000002,8306,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
789,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.569999993,8303,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
790,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.579999983,8308,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
791,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.589999974,2578,,0,REPLACE,6/28/2023 01:43:35.000,,,,,,
792,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 01:44:22.121,1,0.485000014,,3,64000,,,,,,REPLACE,,,,,,,
793,MARKET_BY_ORDER,BID,,,53714,,,99,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,ADD,6/28/2023 01:44:22.121,3,0.485000014,,,30000,274985985
794,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,3,0.485000014,8296,,0,
795,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,5,0.480000019,6107,,0,
796,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,6,0.480000019,4127,,0,
797,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,7,0.480000019,8297,,0,
798,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,8,0.480000019,8295,,0,
799,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,9,0.480000019,4821,,0,
800,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,10,0.475000024,6101,,0,
801,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,11,0.475000024,8293,,0,
802,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,12,0.475000024,4128,,0,
803,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,13,0.475000024,8295,,0,
804,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,14,0.470000029,6102,,0,
805,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,15,0.470000029,8303,,0,
806,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,16,0.470000029,2458,,0,
807,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,17,0.465000033,6104,,0,
808,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,18,0.460000038,6105,,0,
809,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,19,0.460000038,6699,,0,
810,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,20,0.460000038,2290,,0,
811,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,21,0.455000043,6106,,0,
812,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,22,0.449999988,6107,,0,
813,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,24,0.449999988,1836,,0,
814,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,25,0.449999988,2578,,0,
815,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,26,0.444999993,1836,,0,
816,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,27,0.439999998,2290,,0,
817,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:44:22.000,29,0.435000002,1836,,0,
818,MARKET_BY_ORDER,ASK,,,53714,,,100,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,5,0.495000005,,,200000,ADD,6/28/2023 01:45:39.326,,,,,,291211521
819,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.495000005,,5,364000,6/28/2023 01:45:39.326,,,,,,,,,,,REPLACE,,,,,,,
820,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.495000005,1799,,0,REPLACE,6/28/2023 01:45:39.000,,,,,,
821,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.5,8461,,0,REPLACE,6/28/2023 01:45:39.000,,,,,,
822,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.5,6106,,0,REPLACE,6/28/2023 01:45:39.000,,,,,,
823,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.50999999,8299,,0,REPLACE,6/28/2023 01:45:39.000,,,,,,
824,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.50999999,8304,,0,REPLACE,6/28/2023 01:45:39.000,,,,,,
825,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.519999981,4409,,0,REPLACE,6/28/2023 01:45:39.000,,,,,,
826,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.519999981,5666,,0,REPLACE,6/28/2023 01:45:39.000,,,,,,
