Timestamp,BrokerID,Price,Side,Size,Action,Position,Condition Codes,Broker Name
34:19.9,8307,2.76,ASK,1000,Removed Order,8,,Futu Securities International (Hong Kong) Limited
34:19.9,639,2.75,BID,1000,Trade,1,,UBS Securities Hong Kong Limited
34:19.9,639,2.75,BID,19000,Removed Order,3,,UBS Securities Hong Kong Limited
34:20.1,9069,2.78,ASK,3000,Removed Order,23,,UBS Securities Hong Kong Limited
34:20.1,9069,2.77,ASK,3000,New Order,20,,UBS Securities Hong Kong Limited
34:20.4,8575,2.75,BID,10000,Trade,1,,HSBC Securities Brokers (Asia) Limited
34:31.5,3448,2.76,ASK,1000,New Order,8,,Goldman Sachs (Asia) Securities Limited
34:32.7,4455,2.81,ASK,71000,Removed Order,28,,Barclays Capital Asia Limited
34:34.1,8306,2.78,ASK,22000,Removed Order,22,,Futu Securities International (Hong Kong) Limited
34:34.1,8306,2.77,ASK,22000,New Order,22,,Futu Securities International (Hong Kong) Limited
34:34.1,2075,2.82,ASK,69000,New Order,29,,Barclays Capital Asia Limited
34:35.6,8306,2.77,ASK,22000,Removed Order,22,,Futu Securities International (Hong Kong) Limited
34:35.6,8306,2.76,ASK,22000,New Order,9,,Futu Securities International (Hong Kong) Limited
34:36.4,8306,2.76,ASK,22000,Removed Order,9,,Futu Securities International (Hong Kong) Limited
34:36.4,8575,2.75,BID,22000,Trade,1,,HSBC Securities Brokers (Asia) Limited
34:36.7,6387,2.75,BID,15000,New Order,4,,Morgan Stanley Hong Kong Securities Limited
34:36.7,639,2.75,BID,22000,New Order,5,,UBS Securities Hong Kong Limited
34:37.3,6998,2.76,ASK,12000,Trade,1,,China Investment Information Services Limited
34:37.3,3448,2.76,ASK,42000,Trade,1,,Goldman Sachs (Asia) Securities Limited
34:37.3,3436,2.76,ASK,42000,Trade,1,,Goldman Sachs (Asia) Securities Limited
34:37.3,6387,2.76,ASK,40000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
34:37.3,3436,2.76,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
34:37.3,3448,2.76,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
34:37.3,3436,2.76,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
34:37.3,3448,2.76,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
34:37.3,3448,2.77,ASK,42000,New Order,14,,Goldman Sachs (Asia) Securities Limited
34:37.3,6387,2.77,ASK,16000,New Order,15,,Morgan Stanley Hong Kong Securities Limited
34:37.3,6387,2.77,ASK,4000,Removed Order,1,,Morgan Stanley Hong Kong Securities Limited
34:37.3,6387,2.77,ASK,9000,Order Modified,2,,Morgan Stanley Hong Kong Securities Limited
34:37.6,6387,2.77,ASK,44000,New Order,15,,Morgan Stanley Hong Kong Securities Limited
34:38.3,6384,2.76,BID,13000,New Order,1,,Morgan Stanley Hong Kong Securities Limited
34:38.3,639,2.76,BID,22000,New Order,2,,UBS Securities Hong Kong Limited
34:49.3,4455,2.73,BID,69000,Removed Order,15,,Barclays Capital Asia Limited
34:49.3,639,2.76,BID,22000,Removed Order,2,,UBS Securities Hong Kong Limited
34:55.3,5998,2.76,BID,2000,New Order,2,,China Innovation Market Service Company Limited
34:55.3,2087,2.74,BID,72000,New Order,12,,Barclays Capital Asia Limited
35:03.1,5336,2.76,BID,7000,New Order,3,,J.P. Morgan Broking (Hong Kong) Limited
35:03.2,6387,2.77,ASK,4000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:03.2,6387,2.77,ASK,3000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:03.2,639,2.76,BID,18000,New Order,4,,UBS Securities Hong Kong Limited
35:03.2,6387,2.77,ASK,44000,Removed Order,14,,Morgan Stanley Hong Kong Securities Limited
35:03.3,6387,2.77,ASK,32000,New Order,14,,Morgan Stanley Hong Kong Securities Limited
35:10.3,5338,2.76,BID,106000,New Order,5,,J.P. Morgan Broking (Hong Kong) Limited
35:10.3,6387,2.77,ASK,2000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,6387,2.77,ASK,11000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,8306,2.77,ASK,1000,Trade,1,,Futu Securities International (Hong Kong) Limited
35:10.3,6387,2.77,ASK,6000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,6387,2.77,ASK,1000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,6387,2.77,ASK,11000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,6387,2.77,ASK,1000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,6387,2.77,ASK,2000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,6387,2.77,ASK,15000,Removed Order,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,6387,2.77,ASK,2000,Removed Order,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,9069,2.77,ASK,3000,Removed Order,1,,UBS Securities Hong Kong Limited
35:10.3,3448,2.77,ASK,42000,Trade,1,,Goldman Sachs (Asia) Securities Limited
35:10.3,6387,2.77,ASK,6000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,7368,2.76,BID,3000,New Order,6,,Merrill Lynch Far East Limited
35:10.3,6387,2.77,ASK,10000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,6387,2.77,ASK,32000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:10.3,3436,2.78,ASK,12000,Removed Order,3,,Goldman Sachs (Asia) Securities Limited
35:10.5,6387,2.75,BID,15000,Removed Order,10,,Morgan Stanley Hong Kong Securities Limited
35:12.1,5336,2.76,BID,7000,Removed Order,3,,J.P. Morgan Broking (Hong Kong) Limited
35:12.1,6086,2.75,BID,1000,Removed Order,8,,KGI Asia Limited
35:16.2,6387,2.77,BID,14000,New Order,1,,Morgan Stanley Hong Kong Securities Limited
35:16.2,8550,2.72,BID,129000,Removed Order,20,,ABN AMRO Clearing Hong Kong Limited
35:16.2,3646,2.77,BID,9000,New Order,2,,Merrill Lynch Far East Limited
35:16.2,7368,2.77,BID,12000,New Order,3,,Merrill Lynch Far East Limited
35:16.2,5998,2.74,BID,129000,New Order,17,,China Innovation Market Service Company Limited
35:16.2,6387,2.78,BID,15000,New Order,1,,Morgan Stanley Hong Kong Securities Limited
35:16.2,6387,2.78,BID,1000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:16.2,3448,2.78,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
35:16.2,6387,2.78,BID,1000,Order Modified,1,,Morgan Stanley Hong Kong Securities Limited
35:16.2,3448,2.78,ASK,1000,Removed Order,1,,Goldman Sachs (Asia) Securities Limited
35:16.2,6387,2.78,BID,6000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:16.2,3436,2.78,ASK,6000,Removed Order,1,,Goldman Sachs (Asia) Securities Limited
35:16.2,6387,2.78,BID,7000,Trade,1,Y,Morgan Stanley Hong Kong Securities Limited
35:16.2,3646,2.77,BID,9000,Removed Order,2,,Merrill Lynch Far East Limited
35:16.2,6387,2.78,BID,5000,New Order,1,,Morgan Stanley Hong Kong Securities Limited
35:16.2,6387,2.78,BID,5000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:16.2,7368,2.77,BID,2000,New Order,3,,Merrill Lynch Far East Limited
35:16.2,2045,2.77,BID,13000,New Order,4,,Barclays Capital Asia Limited
35:16.2,3646,2.77,BID,9000,New Order,5,,Merrill Lynch Far East Limited
35:16.2,3646,2.77,BID,9000,Removed Order,5,,Merrill Lynch Far East Limited
35:16.2,3646,2.77,BID,13000,New Order,5,,Merrill Lynch Far East Limited
35:16.3,639,2.77,BID,18000,New Order,6,,UBS Securities Hong Kong Limited
35:16.4,6384,2.76,BID,13000,Removed Order,7,,Morgan Stanley Hong Kong Securities Limited
35:16.4,639,2.79,ASK,18000,New Order,4,,UBS Securities Hong Kong Limited
35:17.2,6387,2.77,BID,14000,Removed Order,1,,Morgan Stanley Hong Kong Securities Limited
35:19.2,6387,2.78,BID,7000,New Order,1,,Morgan Stanley Hong Kong Securities Limited
35:19.2,639,2.79,ASK,18000,Removed Order,4,,UBS Securities Hong Kong Limited
35:19.7,1836,2.73,BID,29000,New Order,23,,Instinet Pacific Limited
35:21.2,9085,2.78,BID,20000,New Order,2,,Fulbright Securities Limited
35:21.2,3646,2.77,BID,13000,Removed Order,6,,Merrill Lynch Far East Limited
35:21.3,5338,2.76,BID,106000,Removed Order,9,,J.P. Morgan Broking (Hong Kong) Limited
35:23.0,6387,2.79,ASK,1000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
35:23.0,5347,2.79,ASK,1000,Trade,1,,J.P. Morgan Broking (Hong Kong) Limited
35:30.0,9085,2.78,BID,20000,Removed Order,2,,Fulbright Securities Limited
35:30.0,2087,2.74,BID,72000,Removed Order,16,,Barclays Capital Asia Limited
35:30.0,2428,2.73,BID,115000,Removed Order,19,,Barclays Capital Asia Limited
35:30.0,2075,2.72,BID,210000,Removed Order,22,,Barclays Capital Asia Limited
35:30.0,2087,2.72,BID,116000,Removed Order,21,,Barclays Capital Asia Limited
35:31.6,639,2.75,BID,2000,New Order,12,,UBS Securities Hong Kong Limited
35:31.6,2428,2.76,BID,74000,New Order,9,,Barclays Capital Asia Limited
35:31.6,2087,2.75,BID,133000,New Order,14,,Barclays Capital Asia Limited
35:35.1,5347,2.79,ASK,1000,Trade,1,,J.P. Morgan Broking (Hong Kong) Limited
35:35.1,2087,2.75,BID,225000,New Order,15,,Barclays Capital Asia Limited
35:35.1,2075,2.74,BID,128000,New Order,21,,Barclays Capital Asia Limited
35:53.3,5999,2.75,BID,3000,Removed Order,11,,China Innovation Market Service Company Limited
36:02.7,6387,2.81,ASK,4000,New Order,3,,Morgan Stanley Hong Kong Securities Limited
36:08.4,5999,2.78,BID,3000,New Order,2,,China Innovation Market Service Company Limited
36:09.4,5227,2.81,ASK,10000,New Order,4,,Shenwan Hongyuan Securities (H.K.) Limited
36:18.3,4581,2.68,BID,4000,Removed Order,35,,Chief Securities Limited
36:18.3,4581,2.71,BID,4000,New Order,30,,Chief Securities Limited
36:21.0,6997,2.79,BID,10000,New Order,1,,China Investment Information Services Limited
36:21.0,6997,2.79,BID,1000,Trade,1,,China Investment Information Services Limited
36:21.0,5347,2.79,ASK,1000,Trade,1,,J.P. Morgan Broking (Hong Kong) Limited
36:21.0,6997,2.79,BID,1000,Order Modified,1,,China Investment Information Services Limited
36:21.0,3436,2.79,ASK,1000,Removed Order,1,,Goldman Sachs (Asia) Securities Limited
36:21.0,2045,2.81,ASK,3000,New Order,3,,Barclays Capital Asia Limited
36:21.0,5998,2.74,BID,129000,Removed Order,21,,China Innovation Market Service Company Limited
36:21.0,639,2.81,ASK,48000,New Order,4,,UBS Securities Hong Kong Limited
36:21.0,8550,2.76,BID,129000,New Order,12,,ABN AMRO Clearing Hong Kong Limited
36:29.1,2087,2.75,BID,133000,Removed Order,16,,Barclays Capital Asia Limited
36:29.1,2075,2.82,ASK,69000,Removed Order,6,,Barclays Capital Asia Limited
36:29.1,2087,2.82,ASK,116000,Removed Order,5,,Barclays Capital Asia Limited
36:34.7,2075,2.84,ASK,11000,New Order,8,,Barclays Capital Asia Limited
36:34.7,2428,2.76,BID,74000,Removed Order,11,,Barclays Capital Asia Limited
36:34.7,2087,2.76,BID,133000,New Order,12,,Barclays Capital Asia Limited
36:34.7,2075,2.74,BID,128000,Removed Order,21,,Barclays Capital Asia Limited
36:34.7,2428,2.83,ASK,76000,New Order,6,,Barclays Capital Asia Limited
36:34.7,4455,2.84,ASK,136000,New Order,10,,Barclays Capital Asia Limited
36:37.4,4455,2.77,BID,76000,New Order,8,,Barclays Capital Asia Limited
36:45.7,2428,2.75,BID,134000,New Order,18,,Barclays Capital Asia Limited
36:48.7,5998,2.76,BID,3000,New Order,14,,China Innovation Market Service Company Limited
37:05.1,8596,2.89,ASK,20000,New Order,14,,KGI Asia Limited
37:12.2,5337,2.8,ASK,1000,New Order,1,,J.P. Morgan Broking (Hong Kong) Limited
37:12.2,639,2.81,ASK,48000,Removed Order,5,,UBS Securities Hong Kong Limited
37:18.6,6078,2.77,BID,5000,New Order,9,,Fulbright Securities Limited
37:25.5,6698,2.76,BID,10000,New Order,16,,Interactive Brokers Hong Kong Limited
37:25.5,2428,2.83,ASK,76000,Removed Order,6,,Barclays Capital Asia Limited
37:25.5,4455,2.84,ASK,136000,Removed Order,9,,Barclays Capital Asia Limited
37:27.3,4455,2.82,ASK,76000,New Order,5,,Barclays Capital Asia Limited
37:27.3,2075,2.83,ASK,138000,New Order,7,,Barclays Capital Asia Limited
37:30.5,8577,2.81,ASK,32000,New Order,5,,HSBC Securities Brokers (Asia) Limited
37:31.7,2045,2.81,ASK,1000,New Order,6,,Barclays Capital Asia Limited
37:31.7,2075,2.84,ASK,11000,Removed Order,12,,Barclays Capital Asia Limited
37:31.7,8577,2.81,ASK,11000,New Order,7,,HSBC Securities Brokers (Asia) Limited
37:31.7,639,2.8,ASK,24000,New Order,2,,UBS Securities Hong Kong Limited
37:31.7,6997,2.79,BID,8000,Trade,1,,China Investment Information Services Limited
37:31.7,7368,2.8,ASK,12000,New Order,3,,Merrill Lynch Far East Limited
37:35.6,4455,2.77,BID,76000,Removed Order,7,,Barclays Capital Asia Limited
37:43.9,2428,2.76,BID,76000,New Order,15,,Barclays Capital Asia Limited
37:52.9,3436,2.81,ASK,1000,New Order,10,,Goldman Sachs (Asia) Securities Limited
38:11.2,6387,2.78,BID,7000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
38:11.2,5999,2.78,BID,3000,Trade,1,,China Innovation Market Service Company Limited
38:11.2,2045,2.77,BID,13000,Removed Order,3,,Barclays Capital Asia Limited
38:11.2,2045,2.8,ASK,9000,New Order,4,,Barclays Capital Asia Limited
38:11.2,8550,2.77,BID,10000,New Order,5,,ABN AMRO Clearing Hong Kong Limited
38:11.4,3436,2.81,ASK,1000,Removed Order,11,,Goldman Sachs (Asia) Securities Limited
38:11.4,2428,2.76,BID,76000,Removed Order,13,,Barclays Capital Asia Limited
38:11.4,2087,2.76,BID,133000,Removed Order,10,,Barclays Capital Asia Limited
38:11.4,2087,2.75,BID,225000,Removed Order,15,,Barclays Capital Asia Limited
38:11.4,2428,2.75,BID,134000,Removed Order,15,,Barclays Capital Asia Limited
38:11.4,8550,2.77,BID,10000,Removed Order,5,,ABN AMRO Clearing Hong Kong Limited
38:11.4,3448,2.8,ASK,1000,New Order,5,,Goldman Sachs (Asia) Securities Limited
38:11.4,639,2.77,BID,18000,Removed Order,3,,UBS Securities Hong Kong Limited
38:11.5,7368,2.77,BID,12000,Removed Order,1,,Merrill Lynch Far East Limited
38:11.5,7368,2.77,BID,2000,Removed Order,1,,Merrill Lynch Far East Limited
38:12.5,8022,2.8,ASK,49000,New Order,6,,CLSA Limited
38:12.5,2075,2.75,BID,78000,New Order,11,,Barclays Capital Asia Limited
38:12.5,4455,2.74,BID,140000,New Order,16,,Barclays Capital Asia Limited
38:13.1,1836,2.72,BID,29000,New Order,21,,Instinet Pacific Limited
38:13.1,7368,2.77,ASK,1000,New Order,1,,Merrill Lynch Far East Limited
38:13.1,6078,2.77,BID,1000,Trade,1,,Fulbright Securities Limited
38:13.1,7368,2.77,ASK,1000,Removed Order,1,,Merrill Lynch Far East Limited
38:13.1,7368,2.79,ASK,8000,New Order,1,,Merrill Lynch Far East Limited
38:13.1,3531,2.79,ASK,6000,New Order,2,,Citadel Securities (Hong Kong) Limited
38:13.1,639,2.79,ASK,14000,New Order,3,,UBS Securities Hong Kong Limited
38:13.1,5337,2.8,ASK,1000,Removed Order,4,,J.P. Morgan Broking (Hong Kong) Limited
38:13.3,3448,2.8,ASK,1000,Removed Order,7,,Goldman Sachs (Asia) Securities Limited
38:13.3,3436,2.79,ASK,1000,New Order,4,,Goldman Sachs (Asia) Securities Limited
38:13.3,7368,2.77,ASK,1000,New Order,1,,Merrill Lynch Far East Limited
38:13.3,6078,2.77,BID,1000,Trade,1,,Fulbright Securities Limited
38:13.3,7368,2.77,ASK,1000,Removed Order,1,,Merrill Lynch Far East Limited
38:17.1,2075,2.74,BID,233000,New Order,17,,Barclays Capital Asia Limited
38:17.1,4455,2.73,BID,138000,New Order,21,,Barclays Capital Asia Limited
38:20.5,8022,2.8,ASK,49000,Removed Order,8,,CLSA Limited
38:21.6,8550,2.76,BID,129000,Removed Order,5,,ABN AMRO Clearing Hong Kong Limited
38:21.6,3646,2.76,BID,9000,New Order,7,,Merrill Lynch Far East Limited
38:23.0,1568,2.77,BID,15000,New Order,2,,Telecom King Securities Limited
38:23.0,8550,2.74,BID,129000,New Order,19,,ABN AMRO Clearing Hong Kong Limited
38:23.0,2045,2.79,ASK,9000,New Order,5,,Barclays Capital Asia Limited
38:23.0,3646,2.76,BID,9000,Removed Order,8,,Merrill Lynch Far East Limited
38:23.0,2075,2.83,ASK,138000,Removed Order,17,,Barclays Capital Asia Limited
38:23.0,5336,2.77,BID,1000,New Order,3,,J.P. Morgan Broking (Hong Kong) Limited
38:25.4,4455,2.82,ASK,76000,Removed Order,15,,Barclays Capital Asia Limited
38:25.4,2075,2.82,ASK,143000,New Order,15,,Barclays Capital Asia Limited
38:25.4,5336,2.77,BID,1000,Removed Order,3,,J.P. Morgan Broking (Hong Kong) Limited
38:33.7,4455,2.81,ASK,80000,New Order,15,,Barclays Capital Asia Limited
38:40.0,1568,2.77,BID,15000,Removed Order,2,,Telecom King Securities Limited
38:40.0,1568,2.76,BID,15000,New Order,7,,Telecom King Securities Limited
38:40.0,3646,2.76,BID,9000,New Order,8,,Merrill Lynch Far East Limited
38:40.4,5998,2.83,ASK,217000,New Order,18,,China Innovation Market Service Company Limited
38:46.5,1799,2.76,BID,4000,New Order,9,,Bright Smart Securities International (H.K.) Limited
39:00.1,1068,2.78,ASK,30000,New Order,1,,Monex Boom Securities (H.K.) Limited
39:00.1,3646,2.76,BID,9000,Removed Order,8,,Merrill Lynch Far East Limited
39:00.4,3436,2.79,ASK,1000,Removed Order,5,,Goldman Sachs (Asia) Securities Limited
39:00.4,3448,2.78,ASK,1000,New Order,2,,Goldman Sachs (Asia) Securities Limited
39:02.0,6387,2.79,ASK,1000,New Order,7,,Morgan Stanley Hong Kong Securities Limited
39:02.0,2045,2.81,ASK,1000,Removed Order,15,,Barclays Capital Asia Limited
39:02.0,6387,2.79,ASK,1000,New Order,8,,Morgan Stanley Hong Kong Securities Limited
39:02.0,8577,2.81,ASK,11000,Removed Order,16,,HSBC Securities Brokers (Asia) Limited
39:02.0,639,2.79,ASK,11000,New Order,9,,UBS Securities Hong Kong Limited
39:02.0,639,2.79,ASK,14000,Removed Order,5,,UBS Securities Hong Kong Limited
39:02.4,6997,2.77,BID,5000,New Order,2,,China Investment Information Services Limited
39:04.7,6698,2.86,ASK,18000,Removed Order,23,,Interactive Brokers Hong Kong Limited
39:04.7,6698,2.8,ASK,18000,New Order,12,,Interactive Brokers Hong Kong Limited
39:12.4,6997,2.74,BID,6000,New Order,21,,China Investment Information Services Limited
39:12.4,2075,2.82,ASK,143000,Removed Order,18,,Barclays Capital Asia Limited
39:15.3,2075,2.81,ASK,142000,New Order,18,,Barclays Capital Asia Limited
39:20.8,6996,2.75,BID,28000,New Order,14,,China Investment Information Services Limited
39:23.0,1068,2.78,ASK,30000,Removed Order,1,,Monex Boom Securities (H.K.) Limited
39:23.0,1068,2.77,ASK,30000,New Order,1,,Monex Boom Securities (H.K.) Limited
39:23.0,6078,2.77,BID,3000,Trade,1,,Fulbright Securities Limited
39:23.0,1068,2.77,ASK,3000,Order Modified,1,,Monex Boom Securities (H.K.) Limited
39:23.0,6997,2.77,BID,5000,Trade,1,,China Investment Information Services Limited
39:23.0,1068,2.77,ASK,5000,Order Modified,1,,Monex Boom Securities (H.K.) Limited
39:23.0,2045,2.81,ASK,3000,Removed Order,15,,Barclays Capital Asia Limited
39:23.0,7368,2.76,BID,3000,Removed Order,3,,Merrill Lynch Far East Limited
39:23.2,3448,2.78,ASK,1000,Removed Order,2,,Goldman Sachs (Asia) Securities Limited
39:23.2,3448,2.77,ASK,1000,New Order,2,,Goldman Sachs (Asia) Securities Limited
39:23.2,2075,2.75,BID,78000,Removed Order,10,,Barclays Capital Asia Limited
39:23.2,2075,2.74,BID,233000,Removed Order,16,,Barclays Capital Asia Limited
39:23.4,1836,2.73,BID,29000,Removed Order,20,,Instinet Pacific Limited
39:25.1,5998,2.77,ASK,13000,New Order,3,,China Innovation Market Service Company Limited
39:25.1,2428,2.74,BID,82000,New Order,18,,Barclays Capital Asia Limited
39:27.3,6387,2.79,ASK,1000,Removed Order,7,,Morgan Stanley Hong Kong Securities Limited
39:27.3,6387,2.79,ASK,1000,Removed Order,7,,Morgan Stanley Hong Kong Securities Limited
39:27.3,6387,2.78,ASK,1000,New Order,4,,Morgan Stanley Hong Kong Securities Limited
39:27.3,639,2.79,ASK,11000,Removed Order,8,,UBS Securities Hong Kong Limited
39:27.3,6387,2.78,ASK,11000,New Order,5,,Morgan Stanley Hong Kong Securities Limited
39:27.4,639,2.76,BID,18000,Removed Order,2,,UBS Securities Hong Kong Limited
39:31.6,9065,2.76,BID,3000,New Order,6,,UBS Securities Hong Kong Limited
39:32.4,6387,2.81,ASK,4000,Removed Order,13,,Morgan Stanley Hong Kong Securities Limited
39:32.4,6387,2.79,ASK,4000,New Order,9,,Morgan Stanley Hong Kong Securities Limited
39:44.7,4581,2.71,BID,4000,Removed Order,29,,Chief Securities Limited
39:44.7,4455,2.81,ASK,80000,Removed Order,16,,Barclays Capital Asia Limited
39:44.7,1799,2.84,ASK,195000,Removed Order,19,,Bright Smart Securities International (H.K.) Limited
39:48.5,4455,2.8,ASK,80000,New Order,14,,Barclays Capital Asia Limited
39:48.5,2428,2.83,ASK,250000,New Order,20,,Barclays Capital Asia Limited
39:56.8,2075,2.81,ASK,142000,Removed Order,17,,Barclays Capital Asia Limited
40:05.1,2087,2.8,ASK,147000,New Order,15,,Barclays Capital Asia Limited
40:05.1,2087,2.84,ASK,117000,Removed Order,21,,Barclays Capital Asia Limited
40:13.4,4455,2.83,ASK,150000,New Order,21,,Barclays Capital Asia Limited
40:26.1,3448,2.78,ASK,1000,New Order,6,,Goldman Sachs (Asia) Securities Limited
40:31.5,5998,2.76,BID,3000,Removed Order,2,,China Innovation Market Service Company Limited
40:31.5,3448,2.77,ASK,1000,Removed Order,2,,Goldman Sachs (Asia) Securities Limited
40:31.5,5998,2.76,BID,1000,Trade,1,,China Innovation Market Service Company Limited
40:33.9,6996,2.75,BID,28000,Removed Order,9,,China Investment Information Services Limited
40:44.2,1836,2.72,BID,40000,New Order,23,,Instinet Pacific Limited
