,MKTDEPTH_EVENT_TYPE,MKTDEPTH_EVENT_SUBTYPE,ID_BB_SEC_NUM_SRC,FEED_SOURCE,EID,MD_TABLE_CMD_RT,MD_BOOK_TYPE,MBO_WINDOW_SIZE,MBO_SEQNUM_RT,MD_BOOK_SUBTYPE,MD_PRICE_DISPLAY_FORMAT_TYPE_RT,MD_PRICE_DISPLAY_MIN_NUM_DECIMALS_RT,MD_PRICE_DISPLAY_MAX_NUM_DECIMALS_RT,MD_CURRENCY_RT,MD_QUOTED_CURRENCY_REALTIME,MD_ROUND_LOT_SIZE_RT,cid,MBL_WINDOW_SIZE,MD_MULTI_TICK_UPD_RT,MBL_ASK_POSITION_RT,MBL_ASK_RT,MBL_ASK_COND_CODE_RT,MBL_ASK_NUM_ORDERS_RT,MBL_ASK_SIZE_RT,MBL_TIME_RT,MBL_BID_POSITION_RT,MBL_BID_RT,MBL_BID_COND_CODE_RT,MBL_BID_NUM_ORDERS_RT,MBL_BID_SIZE_RT,MBO_ASK_POSITION_RT,MBO_ASK_RT,MBO_ASK_BROKER_RT,MBO_ASK_COND_CODE_RT,MBO_ASK_SIZE_RT,MBO_TIME_RT,MBO_BID_POSITION_RT,MBO_BID_RT,MBO_BID_BROKER_RT,MBO_BID_COND_CODE_RT,MBO_BID_SIZE_RT,MBO_ORDER_ID_RT,MBO_TABLE_ASK,MBO_TABLE_BID,MBL_TABLE_ASK,MBL_TABLE_BID
818,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:27.000,16,0.449999988,2290,,0,,,,,
819,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:27.000,17,0.449999988,1836,,0,,,,,
820,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:27.000,18,0.449999988,2578,,0,,,,,
821,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:27.000,19,0.444999993,6106,,0,,,,,
822,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:27.000,20,0.439999998,6107,,0,,,,,
823,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:27.000,21,0.435000002,1836,,0,,,,,
824,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:27.000,22,0.430000007,1836,,0,,,,,
825,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:27.000,24,0.430000007,2290,,0,,,,,
826,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:27.000,25,0.420000017,1836,,0,,,,,
827,MARKET_BY_ORDER,BID,,,14112,REPLACE_CLEAR,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:27.000,26,0,,,0,,,,,
828,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.480000019,,2,27000,40:29.2,,,,,,,,,,,,,,,,,,,,,
829,MARKET_BY_ORDER,ASK,,,53714,MOD,,,130,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,2,0.480000019,,,3000,7/3/2023 01:40:29.186,,,,,,191649282,,,,
830,MARKET_BY_ORDER,ASK,,,53714,ADD,,,131,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.475000024,,,1000,7/3/2023 01:40:33.056,,,,,,258842626,,,,
831,MARKET_BY_ORDER,BID,,,53714,MOD,,,132,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:33.056,1,0.475000024,,,9000,231550978,,,,
832,MARKET_BY_ORDER,ASK,,,53714,DEL,,,133,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.475000024,,,1000,7/3/2023 01:40:33.056,,,,,,258842626,,,,
833,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,40:33.1,1,0.475000024,,4,45000,,,,,,,,,,,,,,,,
834,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,3,0.49000001,,1,3000,40:40.9,,,,,,,,,,,,,,,,,,,,,
835,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,4,0.495000005,,1,100000,40:40.9,,,,,,,,,,,,,,,,,,,,,
836,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,5,0.5,,1,100000,40:40.9,,,,,,,,,,,,,,,,,,,,,
837,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,6,0.50999999,,1,200000,40:40.9,,,,,,,,,,,,,,,,,,,,,
838,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,7,0.519999981,,2,177000,40:40.9,,,,,,,,,,,,,,,,,,,,,
839,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,8,0.529999971,,1,10000,40:40.9,,,,,,,,,,,,,,,,,,,,,
840,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,9,0.540000021,,1,24000,40:40.9,,,,,,,,,,,,,,,,,,,,,
841,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,10,0.550000012,,3,268000,40:40.9,,,,,,,,,,,,,,,,,,,,,
842,MARKET_BY_ORDER,ASK,,,53714,ADD,,,134,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,6,0.49000001,,,3000,7/3/2023 01:40:40.879,,,,,,262081026,,,,
843,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.49000001,6105,,0,7/3/2023 01:40:41.000,,,,,,,,,,
844,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.495000005,8308,,0,7/3/2023 01:40:41.000,,,,,,,,,,
845,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.5,2457,,0,7/3/2023 01:40:41.000,,,,,,,,,,
846,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.50999999,8466,,0,7/3/2023 01:40:41.000,,,,,,,,,,
847,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.519999981,4409,,0,7/3/2023 01:40:41.000,,,,,,,,,,
848,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.519999981,5666,,0,7/3/2023 01:40:41.000,,,,,,,,,,
849,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.529999971,8307,,0,7/3/2023 01:40:41.000,,,,,,,,,,
850,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.540000021,2578,,0,7/3/2023 01:40:41.000,,,,,,,,,,
851,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.550000012,9000,,0,7/3/2023 01:40:41.000,,,,,,,,,,
852,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.550000012,6698,,0,7/3/2023 01:40:41.000,,,,,,,,,,
853,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.550000012,174,,0,7/3/2023 01:40:41.000,,,,,,,,,,
854,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.569999993,8467,,0,7/3/2023 01:40:41.000,,,,,,,,,,
855,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.579999983,8461,,0,7/3/2023 01:40:41.000,,,,,,,,,,
856,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.589999974,2578,,0,7/3/2023 01:40:41.000,,,,,,,,,,
857,MARKET_BY_ORDER,BID,,,53714,ADD,,,135,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:45.608,1,0.480000019,,,2000,264069122,,,,
858,MARKET_BY_ORDER,BID,,,53714,DEL,,,136,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:45.608,1,0.480000019,,,2000,264069122,,,,
859,MARKET_BY_ORDER,ASK,,,53714,MOD,,,137,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.480000019,,,22000,7/3/2023 01:40:45.608,,,,,,122075906,,,,
860,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.480000019,,2,25000,40:45.6,,,,,,,,,,,,,,,,,,,,,
861,MARKET_BY_ORDER,BID,,,53714,ADD,,,138,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.561,9,0.470000029,,,5000,265280002,,,,
862,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,40:48.6,2,0.470000029,,5,472000,,,,,,,,,,,,,,,,
863,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,9,0.470000029,2458,,0,,,,,
864,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,10,0.465000033,6101,,0,,,,,
865,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,11,0.465000033,8295,,0,,,,,
866,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,12,0.465000033,2246,,0,,,,,
867,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,13,0.460000038,6102,,0,,,,,
868,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,14,0.460000038,6699,,0,,,,,
869,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,15,0.455000043,6104,,0,,,,,
870,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,16,0.449999988,6105,,0,,,,,
871,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,17,0.449999988,2290,,0,,,,,
872,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,18,0.449999988,1836,,0,,,,,
873,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,19,0.449999988,2578,,0,,,,,
874,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,20,0.444999993,6106,,0,,,,,
875,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,21,0.439999998,6107,,0,,,,,
876,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,22,0.435000002,1836,,0,,,,,
877,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,24,0.430000007,1836,,0,,,,,
878,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,25,0.430000007,2290,,0,,,,,
879,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:48.000,26,0.420000017,1836,,0,,,,,
880,MARKET_BY_ORDER,BID,,,53714,ADD,,,139,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:55.154,1,0.480000019,,,2000,267575810,,,,
881,MARKET_BY_ORDER,BID,,,53714,DEL,,,140,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:40:55.154,1,0.480000019,,,2000,267575810,,,,
882,MARKET_BY_ORDER,ASK,,,53714,MOD,,,141,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.480000019,,,20000,7/3/2023 01:40:55.154,,,,,,122075906,,,,
883,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.480000019,,2,23000,40:55.2,,,,,,,,,,,,,,,,,,,,,
884,MARKET_BY_ORDER,BID,,,53714,ADD,,,142,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.526,5,0.475000024,,,30000,290460674,,,,
885,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,42:02.5,1,0.475000024,,5,75000,,,,,,,,,,,,,,,,
886,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,5,0.475000024,8295,,0,,,,,
887,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,6,0.470000029,488,,0,,,,,
888,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,7,0.470000029,8291,,0,,,,,
889,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,8,0.470000029,4821,,0,,,,,
890,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,9,0.470000029,6101,,0,,,,,
891,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,10,0.470000029,2458,,0,,,,,
892,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,11,0.465000033,6101,,0,,,,,
893,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,12,0.465000033,8295,,0,,,,,
894,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,13,0.465000033,2246,,0,,,,,
895,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,14,0.460000038,6102,,0,,,,,
896,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,15,0.460000038,6699,,0,,,,,
897,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,16,0.455000043,6104,,0,,,,,
898,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,17,0.449999988,6105,,0,,,,,
899,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,18,0.449999988,2290,,0,,,,,
900,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,19,0.449999988,1836,,0,,,,,
901,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,20,0.449999988,2578,,0,,,,,
902,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,21,0.444999993,6106,,0,,,,,
903,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,22,0.439999998,6107,,0,,,,,
904,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,23,0.435000002,1836,,0,,,,,
905,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,25,0.430000007,1836,,0,,,,,
906,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,26,0.430000007,2290,,0,,,,,
907,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:02.000,27,0.420000017,1836,,0,,,,,
908,MARKET_BY_ORDER,BID,,,53714,ADD,,,143,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.077,11,0.470000029,,,30000,300356354,,,,
909,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,42:35.1,2,0.470000029,,6,502000,,,,,,,,,,,,,,,,
910,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,11,0.470000029,8299,,0,,,,,
911,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,12,0.465000033,6101,,0,,,,,
912,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,13,0.465000033,8295,,0,,,,,
913,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,14,0.465000033,2246,,0,,,,,
914,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,15,0.460000038,6102,,0,,,,,
915,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,16,0.460000038,6699,,0,,,,,
916,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,17,0.455000043,6104,,0,,,,,
917,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,18,0.449999988,6105,,0,,,,,
918,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,19,0.449999988,2290,,0,,,,,
919,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,20,0.449999988,1836,,0,,,,,
920,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,21,0.449999988,2578,,0,,,,,
921,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,22,0.444999993,6106,,0,,,,,
922,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,23,0.439999998,6107,,0,,,,,
923,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,24,0.435000002,1836,,0,,,,,
924,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,26,0.430000007,1836,,0,,,,,
925,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,27,0.430000007,2290,,0,,,,,
926,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:35.000,28,0.420000017,1836,,0,,,,,
927,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,42:37.3,1,0.475000024,,6,105000,,,,,,,,,,,,,,,,
928,MARKET_BY_ORDER,BID,,,53714,ADD,,,144,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.279,6,0.475000024,,,30000,301015298,,,,
929,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,6,0.475000024,8290,,0,,,,,
930,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,7,0.470000029,488,,0,,,,,
931,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,8,0.470000029,8291,,0,,,,,
932,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,9,0.470000029,4821,,0,,,,,
933,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,10,0.470000029,6101,,0,,,,,
934,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,11,0.470000029,2458,,0,,,,,
935,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,12,0.470000029,8299,,0,,,,,
936,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,13,0.465000033,6101,,0,,,,,
937,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,14,0.465000033,8295,,0,,,,,
938,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,15,0.465000033,2246,,0,,,,,
939,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,16,0.460000038,6102,,0,,,,,
940,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,17,0.460000038,6699,,0,,,,,
941,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,18,0.455000043,6104,,0,,,,,
942,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:42:37.000,19,0.449999988,6105,,0,,,,,
